459,118,179
460,132,179
461,67,158
462,99,32
463,44,104
464,74,43
465,196,82
466,82,174
467,64,49
468,185,56
469,54,59
470,72,171
471,175,168
472,84,180
473,189,55
474,57,161
475,38,84
476,199,68
477,170,33
478,85,25
479,56,45
480,61,171
481,47,156
482,152,20
483,163,24
484,35,138
485,30,87
486,28,114
487,29,125
488,165,21
489,69,25
490,25,101
491,53,36
492,218,95
493,67,187
494,22,105
495,38,50
496,77,195
497,102,6
498,178,21
499,69,193
500,165,198
501,223,87
502,207,164
503,23,143
504,54,23
505,177,14
506,221,65
507,15,81
508,33,39
509,14,76
510,210,36
511,11,134
512,233,77
513,121,106
514,125,103
515,119,99
516,115,110
517,121,114
518,111,104
519,130,98
520,113,95
521,120,91
522,106,101
523,106,98
524,132,91
525,122,124
526,140,112
527,129,85
528,137,89
529,144,111
530,141,90
531,100,120
532,94,105
533,121,133
534,119,134
535,122,75
536,119,74
537,132,135
538,88,106
539,154,113
540,135,73
541,129,70
542,153,123
543,89,85
544,83,113
545,83,94
546,152,131
547,146,138
548,156,129
549,125,148
550,77,104
551,137,63
552,160,129
553,108,150
554,133,151
555,75,90
556,72,100
557,143,60
558,92,63
559,131,54
560,79,137
561,147,152
562,114,159
563,74,134
564,139,158
565,72,76
566,177,91
567,63,97
568,168,141
569,62,116
570,167,65
571,106,45
572,107,166
573,161,56
574,85,52
575,185,94
576,157,160
577,97,167
578,95,43
579,122,173
580,111,173
581,113,174
582,178,64
583,50,104
584,178,149
585,136,176
586,114,178
587,124,179
588,150,174
589,46,95
590,99,178
591,182,152
592,51,139
593,186,149
594,200,98
595,189,63
596,137,26
597,52,62
598,67,167
599,40,87
600,86,181
601,41,78
602,118,190
603,63,42
604,148,187
605,206,86
606,57,165
607,209,96
608,181,39
609,70,179
610,208,130
611,58,171
612,72,183
613,190,43
614,80,189
615,157,18
616,161,19
617,46,164
618,217,110
619,53,174
620,26,127
621,115,203
622,30,66
623,38,160
624,31,149
625,140,6
626,199,40
627,19,98
628,63,190
629,94,5
630,147,206
631,224,84
632,222,137
633,200,33
634,40,34
635,219,58
636,231,103
637,35,35
638,9,117
639,9,125
640,13,146
641,120,105
642,117,107
643,123,111
644,124,112
645,117,113
646,120,95
647,110,102
648,130,114
649,116,118
650,124,120
651,117,89
652,135,116
653,115,87
654,102,98
655,102,115
656,116,83
657,142,116
658,136,85
659,115,130
660,98,91
661,128,132
662,99,86
663,136,79
664,113,75
665,94,88
666,89,113
667,97,129
668,152,121
669,154,91
670,89,123
671,92,129
672,99,73
673,82,99
674,148,135
675,86,127
676,135,65
677,111,63
678,120,61
679,78,92
680,129,60
681,105,149
682,128,152
683,97,63
684,132,153
685,71,107
686,97,60
687,135,55
688,145,58
689,169,81
690,140,156
691,117,160
692,68,87
693,89,58
694,112,162
695,138,161
696,91,54
697,181,106
698,151,52
699,111,166
700,129,167
701,141,45
702,71,65
703,63,76
704,69,65
705,64,139
706,175,65
707,186,125
708,70,151
709,167,157
710,64,146
711,175,59
712,147,38
713,51,86
714,192,87
715,100,34
716,180,59
717,152,174
718,194,83
719,196,122
720,175,161
721,106,28
722,107,183
723,64,161
724,192,143
725,44,79
726,72,39
727,52,59
728,188,55
729,66,169
730,206,103
731,100,22
732,84,27
733,34,101
734,163,182
735,175,175
736,36,78
737,187,166
738,33,84
739,81,187
740,52,166
741,210,131
742,212,126
743,116,11
744,179,180
745,137,11
746,97,12
747,214,132
748,156,14
749,127,203
750,152,199
751,176,22
752,36,158
753,220,124
754,104,205
755,219,134
756,149,204
757,189,183
758,164,10
759,215,152
760,16,118
761,194,183
762,213,49
763,228,124
764,230,91
765,230,85
766,10,124
767,225,59
768,219,166
769,121,104
770,117,103
771,123,99
772,127,100
773,130,105
774,111,106
775,110,108
776,129,115
777,134,100
778,124,90
779,136,98
780,135,94
781,121,124
782,132,88
783,102,95
784,126,83
785,100,94
786,106,85
787,136,126
788,111,130
789,93,105
790,92,103
791,106,79
792,129,75
793,151,94
794,121,72
795,88,113
796,90,89
797,139,136
798,103,137
799,157,94
800,129,67
801,115,144
802,151,132
803,143,140
804,127,147
805,163,95
806,165,106
807,163,89
808,82,81
809,76,118
810,109,151
811,127,153
812,101,150
813,119,55
814,166,129
815,76,79
816,168,129
817,73,129
818,83,144
819,159,65
820,174,123
821,67,123
822,94,156
823,63,113
824,64,121
825,122,45
826,145,49
827,111,44
828,183,113
829,69,141
830,71,145
831,175,141
832,186,114
833,184,126
834,81,159
835,176,145
836,185,80
837,107,173
838,162,48
839,167,51
840,95,172
841,184,141
842,103,34
843,100,176
844,195,116
845,67,52
846,48,127
847,109,29
848,168,43
849,198,90
850,135,27
851,200,93
852,185,154
853,167,172
854,55,56
855,99,25
856,58,50
857,39,85
858,177,169
859,42,72
860,39,132
861,205,82
862,44,147
863,57,166
864,44,60
865,70,31
866,36,74
867,136,15
868,199,154
869,183,36
870,47,48
871,27,110
872,37,61
873,137,199
874,46,165
875,94,198
876,209,63
877,67,23
878,23,119
879,176,188
880,24,80
881,220,86
882,64,189
883,39,44
884,28,149
885,18,95
886,35,46
887,83,203
888,219,145
889,177,196
890,21,65
891,14,124
892,227,76
893,229,130
894,232,86
895,234,92
896,230,143
897,122,105
898,123,109
899,127,107
900,116,99
901,121,96
902,131,104
903,130,112
904,131,113
905,107,105
906,118,90
907,114,90
908,132,119
909,102,104
910,110,122
911,113,85
912,99,110
913,132,126
914,145,112
915,142,90
916,121,78
917,149,105
918,134,79
919,91,106
920,152,103
921,91,94
922,120,72
923,88,97
924,152,89
925,156,97
926,103,73
927,84,112
928,99,137
929,127,144
930,161,111
931,143,70
932,145,70
933,164,109
934,137,146
935,97,143
936,160,81
937,134,60
938,109,59
939,75,120
940,101,60
941,123,55
942,119,156
943,147,60
944,143,153
945,97,57
946,82,143
947,161,143
948,84,147
949,150,154
950,64,96
951,179,113
952,178,89
953,120,45
954,97,161
955,182,95
956,60,91
957,101,165
958,185,103
959,132,169
960,66,69
961,184,84
962,167,56
963,101,170
964,131,173
965,190,97
966,152,42
967,122,176
968,60,143
969,130,177
970,160,167
971,118,179
972,132,179
973,67,158
974,99,32
975,44,104
976,74,43
977,196,82
978,82,174
979,64,49
980,185,56
981,54,59
982,72,171
983,175,168
984,84,180
985,189,55
986,57,161
987,38,84
988,199,68
989,170,33
990,85,25
991,56,45
992,61,171
993,47,156
994,152,20
995,163,24
996,35,138
997,30,87
998,28,114
999,29,125
1000,165,21
1001,69,25
1002,25,101
1003,53,36
1004,218,95
1005,67,187
1006,22,105
1007,38,50
1008,77,195
1009,102,6
1010,178,21
1011,69,193
1012,165,198
1013,223,87
1014,207,164
1015,23,143
1016,54,23
1017,177,14
1018,221,65
1019,15,81
1020,33,39
1021,14,76
1022,210,36
1023,11,134
1024,233,77
1025,121,106
1026,125,103
1027,119,99
1028,115,110
1029,121,114
1030,111,104
1031,130,98
1032,113,95
1033,120,91
1034,106,101
1035,106,98
1036,132,91
1037,122,124
1038,140,112
1039,129,85
1040,137,89
1041,144,111
1042,141,90
1043,100,120
1044,94,105
1045,121,133
1046,119,134
1047,122,75
1048,119,74
1049,132,135
1050,88,106
1051,154,113
1052,135,73
1053,129,70
1054,153,123
1055,89,85
1056,83,113
1057,83,94
1058,152,131
1059,146,138
1060,156,129
1061,125,148
1062,77,104
1063,137,63
1064,160,129
1065,108,150
1066,133,151
1067,75,90
1068,72,100
1069,143,60
1070,92,63
1071,131,54
1072,79,137
1073,147,152
1074,114,159
1075,74,134
1076,139,158
1077,72,76
1078,177,91
1079,63,97
1080,168,141
1081,62,116
1082,167,65
1083,106,45
1084,107,166
1085,161,56
1086,85,52
1087,185,94
1088,157,160
1089,97,167
1090,95,43
1091,122,173
1092,111,173
1093,113,174
1094,178,64
1095,50,104
1096,178,149
1097,136,176
1098,114,178
1099,124,179
1100,150,174
1101,46,95
1102,99,178
1103,182,152
1104,51,139
1105,186,149
1106,200,98
1107,189,63
1108,137,26
1109,52,62
1110,67,167
1111,40,87
1112,86,181
1113,41,78
1114,118,190
1115,63,42
1116,148,187
1117,206,86
1118,57,165
1119,209,96
1120,181,39
1121,70,179
1122,208,130
1123,58,171
1124,72,183
1125,190,43
1126,80,189
1127,157,18
1128,161,19
1129,46,164
1130,217,110
1131,53,174
1132,26,127
1133,115,203
1134,30,66
1135,38,160
1136,31,149
1137,140,6
1138,199,40
1139,19,98
1140,63,190
1141,94,5
1142,147,206
1143,224,84
1144,222,137
1145,200,33
1146,40,34
1147,219,58
1148,231,103
1149,35,35
1150,9,117
1151,9,125
1152,13,146
1153,120,104
1154,125,107
1155,115,107
1156,115,100
1157,112,105
1158,131,106
1159,114,114
1160,121,118
1161,135,106
1162,136,101
1163,128,120
1164,105,97
1165,140,104
1166,132,122
1167,100,110
1168,105,121
1169,127,128
1170,101,90
1171,109,82
1172,122,78
1173,121,77
1174,102,127
1175,91,103
1176,95,122
1177,110,135
1178,140,132
1179,146,82
1180,135,137
1181,157,105
1182,155,119
1183,151,128
1184,93,132
1185,84,119
1186,147,136
1187,96,138
1188,152,134
1189,89,134
1190,105,146
1191,159,81
1192,97,66
1193,85,75
1194,84,135
1195,83,135
1196,116,56
1197,118,55
1198,172,107
1199,166,79
1200,89,147
1201,147,58
1202,83,66
1203,66,100
1204,65,105
1205,170,76
1206,65,91
1207,129,163
1208,85,152
1209,62,94
1210,161,151
1211,169,144
1212,135,44
1213,170,65
1214,146,46
1215,184,89
1216,185,120
1217,183,129
1218,87,47
1219,76,54
1220,76,157
1221,61,70
1222,97,39
1223,83,45
1224,133,34
1225,149,172
1226,128,178
1227,163,44
1228,59,63
1229,196,95
1230,46,91
1231,119,28
1232,190,69
1233,199,114
1234,140,28
1235,179,160
1236,41,95
1237,164,174
1238,203,99
1239,184,159
1240,86,29
1241,205,96
1242,118,20
1243,184,163
1244,39,78
1245,63,40
1246,41,141
1247,130,193
1248,127,194
1249,195,156
1250,186,42
1251,202,63
1252,207,72
1253,52,167
1254,162,21
1255,191,168
1256,207,145
1257,26,96
1258,152,196
1259,190,37
1260,216,127
1261,23,99
1262,220,106
1263,132,6
1264,115,205
1265,172,192
1266,56,27
1267,223,112
1268,66,18
1269,221,132
1270,225,97
1271,28,154
1272,209,164
1273,25,58
1274,202,34
1275,211,44
1276,22,57
1277,23,157
1278,213,170
1279,13,141
1280,10,137
1281,121,104
1282,117,103
1283,123,99
1284,127,100
1285,130,105
1286,111,106
1287,110,108
1288,129,115
1289,134,100
1290,124,90
1291,136,98
1292,135,94
1293,121,124
1294,132,88
1295,102,95
1296,126,83
1297,100,94
1298,106,85
1299,136,126
1300,111,130
1301,93,105
1302,92,103
1303,106,79
1304,129,75
1305,151,94
1306,121,72
1307,88,113
1308,90,89
1309,139,136
1310,103,137
1311,157,94
1312,129,67
1313,115,144
1314,151,132
1315,143,140
1316,127,147
1317,163,95
1318,165,106
1319,163,89
1320,82,81
1321,76,118
1322,109,151
1323,127,153
1324,101,150
1325,119,55
1326,166,129
1327,76,79
1328,168,129
1329,73,129
1330,83,144
1331,159,65
1332,174,123
1333,67,123
1334,94,156
1335,63,113
1336,64,121
1337,122,45
1338,145,49
1339,111,44
1340,183,113
1341,69,141
1342,71,145
1343,175,141
1344,186,114
1345,184,126
1346,81,159
1347,176,145
1348,185,80
1349,107,173
1350,162,48
1351,167,51
1352,95,172
1353,184,141
1354,103,34
1355,100,176
1356,195,116
1357,67,52
1358,48,127
1359,109,29
1360,168,43
1361,198,90
1362,135,27
1363,200,93
1364,185,154
1365,167,172
1366,55,56
1367,99,25
1368,58,50
1369,39,85
1370,177,169
1371,42,72
1372,39,132
1373,205,82
1374,44,147
1375,57,166
1376,44,60
1377,70,31
1378,36,74
1379,136,15
1380,199,154
1381,183,36
1382,47,48
1383,27,110
1384,37,61
1385,137,199
1386,46,165
1387,94,198
1388,209,63
1389,67,23
1390,23,119
1391,176,188
1392,24,80
1393,220,86
1394,64,189
1395,39,44
1396,28,149
1397,18,95
1398,35,46
1399,83,203
1400,219,145
1401,177,196
1402,21,65
1403,14,124
1404,227,76
1405,229,130
1406,232,86
1407,234,92
1408,230,143
1409,122,105
1410,123,109
1411,127,107
1412,116,99
1413,121,96
1414,131,104
1415,130,112
1416,131,113
1417,107,105
1418,118,90
1419,114,90
1420,132,119
1421,102,104
1422,110,122
1423,113,85
1424,99,110
1425,132,126
1426,145,112
1427,142,90
1428,121,78
1429,149,105
1430,134,79
1431,91,106
1432,152,103
1433,91,94
1434,120,72
1435,88,97
1436,152,89
1437,156,97
1438,103,73
1439,84,112
1440,99,137
1441,127,144
1442,161,111
1443,143,70
1444,145,70
1445,164,109
1446,137,146
1447,97,143
1448,160,81
1449,134,60
1450,109,59
1451,75,120
1452,101,60
1453,123,55
1454,119,156
1455,147,60
1456,143,153
1457,97,57
1458,82,143
1459,161,143
1460,84,147
1461,150,154
1462,64,96
1463,179,113
1464,178,89
1465,120,45
1466,97,161
1467,182,95
1468,60,91
1469,101,165
1470,185,103
1471,132,169
1472,66,69
1473,184,84
1474,167,56
1475,101,170
1476,131,173
1477,190,97
1478,152,42
1479,122,176
1480,60,143
1481,130,177
1482,160,167
1483,118,179
1484,132,179
1485,67,158
1486,99,32
1487,44,104
1488,74,43
1489,196,82
1490,82,174
1491,64,49
1492,185,56
1493,54,59
1494,72,171
1495,175,168
1496,84,180
1497,189,55
1498,57,161
1499,38,84
1500,199,68
1501,170,33
1502,85,25
1503,56,45
1504,61,171
1505,47,156
1506,152,20
1507,163,24
1508,35,138
1509,30,87
1510,28,114
1511,29,125
1512,165,21
1513,69,25
1514,25,101
1515,53,36
1516,218,95
1517,67,187
1518,22,105
1519,38,50
1520,77,195
1521,102,6
1522,178,21
1523,69,193
1524,165,198
1525,223,87
1526,207,164
1527,23,143
1528,54,23
1529,177,14
1530,221,65
1531,15,81
1532,33,39
1533,14,76
1534,210,36
1535,11,134
1536,233,77
1537,121,106
1538,125,103
1539,119,99
1540,115,110
1541,121,114
1542,111,104
1543,130,98
1544,113,95
1545,120,91
1546,106,101
1547,106,98
1548,132,91
1549,122,124
1550,140,112
1551,129,85
1552,137,89
1553,144,111
1554,141,90
1555,100,120
1556,94,105
1557,121,133
1558,119,134
1559,122,75
1560,119,74
1561,132,135
1562,88,106
1563,154,113
1564,135,73
1565,129,70
1566,153,123
1567,89,85
1568,83,113
1569,83,94
1570,152,131
1571,146,138
1572,156,129
1573,125,148
1574,77,104
1575,137,63
1576,160,129
1577,108,150
1578,133,151
1579,75,90
1580,72,100
1581,143,60
1582,92,63
1583,131,54
1584,79,137
1585,147,152
1586,114,159
1587,74,134
1588,139,158
1589,72,76
1590,177,91
1591,63,97
1592,168,141
1593,62,116
1594,167,65
1595,106,45
1596,107,166
1597,161,56
1598,85,52
1599,185,94
1600,157,160
1601,97,167
1602,95,43
1603,122,173
1604,111,173
1605,113,174
1606,178,64
1607,50,104
1608,178,149
1609,136,176
1610,114,178
1611,124,179
1612,150,174
1613,46,95
1614,99,178
1615,182,152
1616,51,139
1617,186,149
1618,200,98
1619,189,63
1620,137,26
1621,52,62
1622,67,167
1623,40,87
1624,86,181
1625,41,78
1626,118,190
1627,63,42
1628,148,187
1629,206,86
1630,57,165
1631,209,96
1632,181,39
1633,70,179
1634,208,130
1635,58,171
1636,72,183
1637,190,43
1638,80,189
1639,157,18
1640,161,19
1641,46,164
1642,217,110
1643,53,174
1644,26,127
1645,115,203
1646,30,66
1647,38,160
1648,31,149
1649,140,6
1650,199,40
1651,19,98
1652,63,190
1653,94,5
1654,147,206
1655,224,84
1656,222,137
1657,200,33
1658,40,34
1659,219,58
1660,231,103
1661,35,35
1662,9,117
1663,9,125
1664,13,146
1665,120,104
1666,125,107
1667,115,107
1668,115,100
1669,112,105
1670,131,106
1671,114,114
1672,121,118
1673,135,106
1674,136,101
1675,128,120
1676,105,97
1677,140,104
1678,132,122
1679,100,110
1680,105,121
1681,127,128
1682,101,90
1683,109,82
1684,122,78
1685,121,77
1686,102,127
1687,91,103
1688,95,122
1689,110,135
1690,140,132
1691,146,82
1692,135,137
1693,157,105
1694,155,119
1695,151,128
1696,93,132
1697,84,119
1698,147,136
1699,96,138
1700,152,134
1701,89,134
1702,105,146
1703,159,81
1704,97,66
1705,85,75
1706,84,135
1707,83,135
1708,116,56
1709,118,55
1710,172,107
1711,166,79
1712,89,147
1713,147,58
1714,83,66
1715,66,100
1716,65,105
1717,170,76
1718,65,91
1719,129,163
1720,85,152
1721,62,94
1722,161,151
1723,169,144
1724,135,44
1725,170,65
1726,146,46
1727,184,89
1728,185,120
1729,183,129
1730,87,47
1731,76,54
1732,76,157
1733,61,70
1734,97,39
1735,83,45
1736,133,34
1737,149,172
1738,128,178
1739,163,44
1740,59,63
1741,196,95
1742,46,91
1743,119,28
1744,190,69
1745,199,114
1746,140,28
1747,179,160
1748,41,95
1749,164,174
1750,203,99
1751,184,159
1752,86,29
1753,205,96
1754,118,20
1755,184,163
1756,39,78
1757,63,40
1758,41,141
1759,130,193
1760,127,194
1761,195,156
1762,186,42
1763,202,63
1764,207,72
1765,52,167
1766,162,21
1767,191,168
1768,207,145
1769,26,96
1770,152,196
1771,190,37
1772,216,127
1773,23,99
1774,220,106
1775,132,6
1776,115,205
1777,172,192
1778,56,27
1779,223,112
1780,66,18
1781,221,132
1782,225,97
1783,28,154
1784,209,164
1785,25,58
1786,202,34
1787,211,44
1788,22,57
1789,23,157
1790,213,170
1791,13,141
1792,10,137
1793,122,104
1794,119,109
1795,119,111
1796,126,111
1797,120,96
1798,111,103
1799,114,96
1800,109,110
1801,107,106
1802,106,109
1803,107,96
1804,129,89
1805,120,86
1806,117,125
1807,142,100
1808,104,120
1809,130,83
1810,114,81
1811,133,82
1812,148,104
1813,98,121
1814,147,118
1815,91,107
1816,104,79
1817,89,105
1818,102,78
1819,121,139
1820,89,119
1821,121,69
1822,107,71
1823,113,142
1824,109,142
1825,135,68
1826,135,67
1827,160,119
1828,80,116
1829,125,62
1830,87,77
1831,83,129
1832,108,149
1833,95,66
1834,81,131
1835,151,67
1836,74,90
1837,125,155
1838,168,85
1839,69,105
1840,71,88
1841,95,152
1842,160,143
1843,126,160
1844,121,49
1845,122,162
1846,135,161
1847,113,47
1848,157,152
1849,119,165
1850,75,65
1851,97,48
1852,177,133
1853,184,111
1854,146,164
1855,181,80
1856,92,46
1857,57,87
1858,54,111
1859,189,103
1860,173,60
1861,129,174
1862,183,138
1863,109,175
1864,57,138
1865,188,133
1866,48,98
1867,82,42
1868,145,34
1869,158,171
1870,197,112
1871,188,143
1872,85,174
1873,112,183
1874,62,158
1875,62,51
1876,145,28
1877,43,128
1878,39,99
1879,175,42
1880,100,24
1881,56,51
1882,95,186
1883,50,153
1884,141,21
1885,35,119
1886,185,165
1887,34,89
1888,175,176
1889,37,137
1890,208,80
1891,31,120
1892,170,183
1893,29,93
1894,174,28
1895,51,42
1896,51,41
1897,66,27
1898,212,74
1899,102,10
1900,99,10
1901,39,159
1902,120,204
1903,220,116
1904,75,16
1905,172,18
1906,31,152
1907,19,112
1908,176,18
1909,110,208
1910,177,193
1911,18,84
1912,18,80
1913,74,201
1914,50,186
1915,13,92
1916,11,102
1917,219,157
1918,206,179
1919,229,141
1920,6,116
1921,122,105
1922,123,109
1923,127,107
1924,116,99
1925,121,96
1926,131,104
1927,130,112
1928,131,113
1929,107,105
1930,118,90
1931,114,90
1932,132,119
1933,102,104
1934,110,122
1935,113,85
1936,99,110
1937,132,126
1938,145,112
1939,142,90
1940,121,78
1941,149,105
1942,134,79
1943,91,106
1944,152,103
1945,91,94
1946,120,72
1947,88,97
1948,152,89
1949,156,97
1950,103,73
1951,84,112
1952,99,137
1953,127,144
1954,161,111
1955,143,70
1956,145,70
1957,164,109
1958,137,146
1959,97,143
1960,160,81
1961,134,60
1962,109,59
1963,75,120
1964,101,60
1965,123,55
1966,119,156
1967,147,60
1968,143,153
1969,97,57
1970,82,143
1971,161,143
1972,84,147
1973,150,154
1974,64,96
1975,179,113
1976,178,89
1977,120,45
1978,97,161
1979,182,95
1980,60,91
1981,101,165
1982,185,103
1983,132,169
1984,66,69
1985,184,84
1986,167,56
1987,101,170
1988,131,173
1989,190,97
1990,152,42
1991,122,176
1992,60,143
1993,130,177
1994,160,167
1995,118,179
1996,132,179
1997,67,158
1998,99,32
1999,44,104
2000,74,43
2001,196,82
2002,82,174
2003,64,49
2004,185,56
2005,54,59
2006,72,171
2007,175,168
2008,84,180
2009,189,55
2010,57,161
2011,38,84
2012,199,68
2013,170,33
2014,85,25
2015,56,45
2016,61,171
2017,47,156
2018,152,20
2019,163,24
2020,35,138
2021,30,87
2022,28,114
2023,29,125
2024,165,21
2025,69,25
2026,25,101
2027,53,36
2028,218,95
2029,67,187
2030,22,105
2031,38,50
2032,77,195
2033,102,6
2034,178,21
2035,69,193
2036,165,198
2037,223,87
2038,207,164
2039,23,143
2040,54,23
2041,177,14
2042,221,65
2043,15,81
2044,33,39
2045,14,76
2046,210,36
2047,11,134
2048,233,77
2049,121,106
2050,125,103
2051,119,99
2052,115,110
2053,121,114
2054,111,104
2055,130,98
2056,113,95
2057,120,91
2058,106,101
2059,106,98
2060,132,91
2061,122,124
2062,140,112
2063,129,85
2064,137,89
2065,144,111
2066,141,90
2067,100,120
2068,94,105
2069,121,133
2070,119,134
2071,122,75
2072,119,74
2073,132,135
2074,88,106
2075,154,113
2076,135,73
2077,129,70
2078,153,123
2079,89,85
2080,83,113
2081,83,94
2082,152,131
2083,146,138
2084,156,129
2085,125,148
2086,77,104
2087,137,63
2088,160,129
2089,108,150
2090,133,151
2091,75,90
2092,72,100
2093,143,60
2094,92,63
2095,131,54
2096,79,137
2097,147,152
2098,114,159
2099,74,134
2100,139,158
2101,72,76
2102,177,91
2103,63,97
2104,168,141
2105,62,116
2106,167,65
2107,106,45
2108,107,166
2109,161,56
2110,85,52
2111,185,94
2112,157,160
2113,97,167
2114,95,43
2115,122,173
2116,111,173
2117,113,174
2118,178,64
2119,50,104
2120,178,149
2121,136,176
2122,114,178
2123,124,179
2124,150,174
2125,46,95
2126,99,178
2127,182,152
2128,51,139
2129,186,149
2130,200,98
2131,189,63
2132,137,26
2133,52,62
2134,67,167
2135,40,87
2136,86,181
2137,41,78
2138,118,190
2139,63,42
2140,148,187
2141,206,86
2142,57,165
